project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/StringSubstitutorTest.java,org.apache.commons.text.StringSubstitutorTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/StringSubstitutor.java,org.apache.commons.text.StringSubstitutor,0.8383233532934131,167.0,0.9658703071672357,True,True,False,False,True,False,False,True,1467,9197.688108651591,202,12,141,141,16,5,1753,1676,77,235,0.09887005649717516,3,0.05327868852459016,0,0,0.0,61,16,7,9,211,1067,5587.927159150046,293,23,210,210,6,2,3051,2699,352,447,0.10990665462210178,15,0.0963855421686747,0,0,0.0,83,6,0,5,158,False,False,False,True,True,True,True,True,0.8441479152571114,0.7728194854704731
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/StringEscapeUtilsTest.java,org.apache.commons.text.StringEscapeUtilsTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/StringEscapeUtils.java,org.apache.commons.text.StringEscapeUtils,1.0,18.0,1.0,True,True,False,True,True,False,False,False,869,6385.275632121183,36,17,17,17,17,1,171,171,0,0,-0.1176470588235294,1,0.05263157894736842,0,0,0.0,19,17,17,0,64,651,4107.22872660176,172,18,132,132,2,2,774,768,6,14,-0.033738191632928474,38,0.0625,0,0,0.0,40,2,0,2,69,True,False,False,True,False,True,False,False,0.9370365465680758,0.6801111936569214
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/CaseUtilsTest.java,org.apache.commons.text.CaseUtilsTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/CaseUtils.java,org.apache.commons.text.CaseUtils,1.0,23.0,1.0,True,False,False,False,False,False,False,False,131,1666.7391981073017,14,4,11,11,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,12,78,383.6070841528497,15,4,13,13,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,False,False,False,False,False,False,False,False,0.7677250703175863,0.35563400387763977
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/AlphabetConverterTest.java,org.apache.commons.text.AlphabetConverterTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/AlphabetConverter.java,org.apache.commons.text.AlphabetConverter,0.8961038961038961,77.0,0.9865771812080536,True,True,False,True,True,False,False,False,523,3721.6900312818516,67,14,53,53,4,4,39,0,52,60,0.6025641025641025,2,0.4642857142857143,0,0,0.0,14,4,0,4,59,316,1498.715920719045,111,9,89,89,10,2,228,225,3,7,-0.06666666666666668,2,0.07272727272727272,0,0,0.0,22,10,0,10,33,False,False,False,False,False,True,False,False,0.7752622621400016,0.524055346169255
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/StrMatcherTest.java,org.apache.commons.text.StrMatcherTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/StrMatcher.java,org.apache.commons.text.StrMatcher,1.0,26.0,1.0,True,True,False,False,False,False,False,False,451,2726.453995669147,22,3,6,6,0,0,114,108,6,7,-0.0761904761904762,1,0.08333333333333333,0,0,0.0,16,9,0,9,49,215,727.3339692065732,88,2,74,74,2,1,45,0,46,46,0.4230769230769231,7,0.5,0,0,0.0,14,2,0,2,14,False,False,False,False,False,False,False,False,0.9474611547258164,0.3264794136796679
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/CompositeFormatTest.java,org.apache.commons.text.CompositeFormatTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/CompositeFormat.java,org.apache.commons.text.CompositeFormat,1.0,5.0,1.0,False,True,False,False,False,False,False,True,116,915.9973883338196,10,4,4,4,3,2,9,3,6,8,0.3,2,0.3333333333333333,0,0,0.0,6,3,0,3,16,87,488.8869661495984,15,7,9,9,2,1,15,15,0,8,0.3,6,0.08333333333333333,0,0,0.0,6,2,0,2,17,False,False,False,False,False,False,False,False,0.951115389664968,0.7831963201363882
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/UnicodeUnpairedSurrogateRemoverTest.java,org.apache.commons.text.translate.UnicodeUnpairedSurrogateRemoverTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/UnicodeUnpairedSurrogateRemover.java,org.apache.commons.text.translate.UnicodeUnpairedSurrogateRemover,1.0,6.0,1.0,True,False,False,False,False,False,True,False,41,223.48335836836796,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,5,46,142.95954905929284,12,4,10,10,2,2,0,0,1,1,0.0,0,1.0,0,0,0.0,2,2,0,0,4,False,False,False,False,False,False,False,False,0.8664870858192444,0.6907519698143005
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/NumericEntityEscaperTest.java,org.apache.commons.text.translate.NumericEntityEscaperTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/NumericEntityEscaper.java,org.apache.commons.text.translate.NumericEntityEscaper,1.0,10.0,1.0,False,True,False,False,False,False,False,False,112,812.8251561538563,13,3,6,6,2,2,18,15,3,5,-0.06666666666666668,5,0.35714285714285715,0,0,0.0,7,2,0,2,21,68,250.48740162947064,23,2,19,19,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,4,False,False,False,False,False,False,False,False,0.9239667654037476,0.6771432161331177
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/LookupTranslatorTest.java,org.apache.commons.text.translate.LookupTranslatorTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/LookupTranslator.java,org.apache.commons.text.translate.LookupTranslator,0.5789473684210527,19.0,0.9333333333333332,True,False,False,False,True,False,False,False,101,929.0626369003197,16,6,14,14,4,3,0,0,1,1,0.0,0,1.0,0,0,0.0,2,4,0,4,9,64,229.1342741904541,17,8,14,14,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,5,False,False,False,False,False,False,False,False,0.5536060482263565,0.3851282795270284
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/CodePointTranslatorTest.java,org.apache.commons.text.translate.CodePointTranslatorTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/CodePointTranslator.java,org.apache.commons.text.translate.CodePointTranslator,1.0,2.0,1.0,True,True,False,False,False,False,False,False,51,460.696148005454,4,2,2,2,0,0,1,1,0,1,0.0,0,0.0,0,0,0.0,2,0,0,0,7,39,107.19788166590729,6,5,5,5,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,False,False,False,False,False,False,False,False,0.9099388122558594,0.3148515820503235
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/UnicodeEscaperTest.java,org.apache.commons.text.translate.UnicodeEscaperTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/UnicodeEscaper.java,org.apache.commons.text.translate.UnicodeEscaper,0.8125,32.0,0.84,False,True,False,False,False,False,False,False,140,1032.327832709956,13,2,5,5,3,2,21,14,7,10,0.14285714285714285,2,0.375,0,0,0.0,8,3,0,3,26,58,202.45182575541162,18,2,15,15,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,3,False,False,False,False,False,False,False,False,0.9249567985534668,0.8472930192947388
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/EntityArraysTest.java,org.apache.commons.text.translate.EntityArraysTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/EntityArrays.java,org.apache.commons.text.translate.EntityArrays,1.0,1.0,1.0,True,False,False,False,False,False,True,False,442,2929.9190909747413,5,3,4,4,10,1,0,0,0,0,1.0,0,0.0,0,0,0.0,1,10,10,0,3,132,538.7806804755994,49,5,36,36,0,0,78,78,0,5,-0.10606060606060606,0,0.0,0,0,0.0,13,0,0,0,19,False,False,False,False,False,False,False,False,0.5240116715431213,0.5806324161016024
