project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/ImagingTest.java,org.apache.commons.imaging.ImagingTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/Imaging.java,org.apache.commons.imaging.Imaging,0.0,152.0,0.0,True,True,False,True,False,False,False,False,1561,6610.045654078936,168,24,98,98,19,1,2415,2415,0,188,0.050724637681159424,3,0.014285714285714284,0,0,0.0,70,19,0,19,316,121,487.1516437901032,32,7,24,24,1,1,28,28,0,9,0.09523809523809523,7,0.125,0,0,0.0,8,1,0,1,27,False,False,False,True,True,True,False,False,0.8182111993165953,0.6936739550696479
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/ImageDumpTest.java,org.apache.commons.imaging.ImageDumpTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/ImageDump.java,org.apache.commons.imaging.ImageDump,0.07142857142857142,14.0,0.6578947368421053,True,True,False,False,False,False,False,False,103,489.0623935043161,24,7,19,19,1,1,7,4,3,6,0.3333333333333333,2,0.6,0,0,0.0,5,1,0,1,12,46,98.6609727401595,9,4,7,7,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,False,False,False,False,False,False,False,False,0.7696416020393372,0.7337521016597748
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/palette/SimplePaletteTest.java,org.apache.commons.imaging.palette.SimplePaletteTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/palette/SimplePalette.java,org.apache.commons.imaging.palette.SimplePalette,0.5714285714285714,7.0,0.7777777777777778,True,True,False,False,False,False,True,False,46,182.60311785784455,4,0,0,0,1,1,0,0,6,6,1.0,0,1.0,0,0,0.0,4,1,0,1,9,38,62.937136106396636,4,2,3,3,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,False,False,False,False,False,False,False,False,0.9338995814323424,0.7058348655700684
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/palette/DitheringTest.java,org.apache.commons.imaging.palette.DitheringTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/palette/Dithering.java,org.apache.commons.imaging.palette.Dithering,0.37894736842105264,95.0,0.913793103448276,True,False,False,False,False,False,False,False,117,1037.848832144066,10,2,7,7,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,9,66,247.79135288006302,12,6,10,10,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,False,False,False,False,False,False,False,False,0.35705506801605225,0.13212089240550995
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/color/ColorCieLuvTest.java,org.apache.commons.imaging.color.ColorCieLuvTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/color/ColorCieLuv.java,org.apache.commons.imaging.color.ColorCieLuv,0.2916666666666667,24.0,0.8333333333333334,True,True,False,False,True,False,False,False,130,809.5410386793367,7,0,3,3,3,1,0,0,6,6,1.0,0,0.375,0,0,0.0,4,8,8,0,8,63,179.64073711106894,16,6,10,10,2,1,0,0,15,15,1.0,2,0.6666666666666666,0,0,0.0,6,2,0,2,14,False,False,False,False,False,False,False,False,0.8054651021957397,0.8475785056749979
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/color/ColorCmyTest.java,org.apache.commons.imaging.color.ColorCmyTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/color/ColorCmy.java,org.apache.commons.imaging.color.ColorCmy,0.375,24.0,0.8787878787878788,True,True,False,False,True,False,False,False,160,864.2094864868055,7,0,3,3,3,1,0,0,6,6,1.0,0,0.2727272727272727,0,0,0.0,4,11,11,0,8,75,222.37390901741867,20,7,13,13,2,1,6,0,15,15,0.6,3,0.5714285714285714,0,0,0.0,7,2,0,2,14,True,False,False,False,False,False,False,False,0.8018659055233002,0.8671571697507586
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/color/ColorCieLabTest.java,org.apache.commons.imaging.color.ColorCieLabTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/color/ColorCieLab.java,org.apache.commons.imaging.color.ColorCieLab,0.2916666666666667,24.0,0.8333333333333334,True,True,False,False,True,False,False,False,131,834.5094538446447,7,0,3,3,3,1,0,0,6,6,1.0,0,0.375,0,0,0.0,4,8,8,0,8,63,179.64073711106894,16,6,10,10,2,1,0,0,15,15,1.0,2,0.6666666666666666,0,0,0.0,6,2,0,2,14,False,False,False,False,False,False,False,False,0.8059849590063095,0.8449290792147318
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/color/ColorCmykTest.java,org.apache.commons.imaging.color.ColorCmykTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/color/ColorCmyk.java,org.apache.commons.imaging.color.ColorCmyk,0.26666666666666666,30.0,0.8421052631578947,True,True,False,False,True,False,False,False,175,938.9377439220932,7,0,3,3,4,1,0,0,6,6,1.0,0,0.3333333333333333,0,0,0.0,4,12,12,0,8,68,204.11212098319018,18,6,11,11,2,1,0,0,21,21,1.0,3,0.6428571428571429,0,0,0.0,7,2,0,2,16,True,False,False,False,False,False,False,False,0.7160140722990036,0.8495786360331944
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/color/ColorHunterLabTest.java,org.apache.commons.imaging.color.ColorHunterLabTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/color/ColorHunterLab.java,org.apache.commons.imaging.color.ColorHunterLab,0.2916666666666667,24.0,0.8333333333333334,True,True,False,False,True,False,False,False,130,821.7145881331613,7,0,3,3,3,1,0,0,6,6,1.0,0,0.375,0,0,0.0,4,8,8,0,8,63,179.64073711106894,16,6,10,10,2,1,0,0,15,15,1.0,2,0.6666666666666666,0,0,0.0,6,2,0,2,14,False,False,False,False,False,False,False,False,0.8020949959754944,0.8444440960884094
commons-imaging,,a2d77b8fa6fba0993fb11f177f5ca8373d3791f9,/home/dorma10/mutation-analysis/projects/commons-imaging/src/test/java/org/apache/commons/imaging/color/ColorXyzTest.java,org.apache.commons.imaging.color.ColorXyzTest,/home/dorma10/mutation-analysis/projects/commons-imaging/src/main/java/org/apache/commons/imaging/color/ColorXyz.java,org.apache.commons.imaging.color.ColorXyz,0.2916666666666667,24.0,0.8333333333333334,True,True,False,False,True,False,False,False,131,846.0616870408107,7,0,3,3,3,1,0,0,6,6,1.0,0,0.375,0,0,0.0,4,8,8,0,8,63,179.64073711106894,16,6,10,10,2,1,0,0,15,15,1.0,2,0.6666666666666666,0,0,0.0,6,2,0,2,14,False,False,False,False,False,False,False,False,0.8000718504190445,0.8508762518564859
