project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestSparseImmutableGrid.java,org.joda.collect.grid.TestSparseImmutableGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/SparseImmutableGrid.java,org.joda.collect.grid.SparseImmutableGrid,0.7847411444141691,367.0,0.9661016949152542,True,True,False,False,True,False,False,False,183,974.0210337437704,38,7,27,27,7,6,32,9,23,28,0.4,1,0.24675324675324675,0,0,0.0,11,7,0,7,29,91,324.4303062876072,39,2,34,34,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,6,False,False,False,False,False,False,False,False,0.7811280163851652,0.34637020230293275
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestSingletonGrid.java,org.joda.collect.grid.TestSingletonGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/SingletonGrid.java,org.joda.collect.grid.SingletonGrid,0.6395348837209303,172.0,0.7142857142857143,True,True,False,False,True,False,False,False,115,543.117631633591,23,3,12,12,4,3,23,0,32,32,0.4888888888888889,2,0.3181818181818182,0,0,0.0,11,4,0,4,20,156,519.2981555985717,58,2,41,41,0,0,136,136,0,6,-0.08333333333333333,0,0.0,0,0,0.0,17,0,0,0,19,False,False,False,False,False,False,False,False,0.7945273356004194,0.6312586472314947
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestDenseImmutableGrid.java,org.joda.collect.grid.TestDenseImmutableGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/DenseImmutableGrid.java,org.joda.collect.grid.DenseImmutableGrid,0.8763693270735524,639.0,0.9855072463768116,True,True,False,False,True,False,False,False,348,2194.2573169149855,46,12,27,27,5,3,74,0,97,99,0.5294117647058824,3,0.3684210526315789,0,0,0.0,19,5,0,5,47,92,313.6159627446869,38,2,33,33,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,6,False,False,False,False,False,True,False,False,0.7436024080961943,0.3731397986412048
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestEmptyGrid.java,org.joda.collect.grid.TestEmptyGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/EmptyGrid.java,org.joda.collect.grid.EmptyGrid,0.9090909090909092,77.0,1.0,True,True,False,False,True,False,False,False,107,470.6734126965756,14,3,3,3,3,2,50,45,5,5,-0.1111111111111111,4,0.18181818181818185,0,0,0.0,11,3,0,3,20,108,322.6155483269728,39,2,31,31,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,0,0.0,8,0,0,0,8,False,False,False,False,False,False,False,False,0.9019367098808287,0.5308696869760752
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestImmutableGrid.java,org.joda.collect.grid.TestImmutableGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/ImmutableGrid.java,org.joda.collect.grid.ImmutableGrid,0.411371237458194,299.0,0.7857142857142857,True,True,False,False,False,False,False,False,221,1419.6966892757168,28,0,15,15,0,0,78,78,0,0,-0.18181818181818185,0,0.0,0,0,0.0,13,0,0,0,36,254,758.1345448208357,121,6,85,85,0,0,630,630,0,0,-0.05882352941176471,0,0.0,0,0,0.0,36,0,0,0,36,False,False,False,False,False,False,False,False,0.7155507390315716,0.53982532189952
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestDenseGrid.java,org.joda.collect.grid.TestDenseGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/DenseGrid.java,org.joda.collect.grid.DenseGrid,0.8462301587301587,1008.0,0.9906542056074766,True,True,False,False,False,False,False,True,478,3126.878516242193,58,12,33,33,5,3,129,0,171,175,0.5471014492753623,4,0.368,0,0,0.0,25,5,0,5,66,105,352.0465261432873,36,2,25,25,0,0,55,55,0,17,0.15555555555555556,0,0.0,0,0,0.0,11,0,0,0,14,False,False,False,False,False,True,False,False,0.7242832403807413,0.6550174436785958
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestImmutableCell.java,org.joda.collect.grid.TestImmutableCell,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/ImmutableCell.java,org.joda.collect.grid.ImmutableCell,0.4482758620689655,203.0,0.7916666666666666,True,True,False,False,True,False,False,False,125,933.3864402107054,11,2,4,4,4,3,10,0,11,15,0.6,1,0.3928571428571429,0,0,0.0,7,4,0,4,20,99,296.70577252669005,34,3,24,24,0,0,45,45,0,0,-0.25,0,0.0,0,0,0.0,10,0,0,0,10,False,False,False,False,False,False,False,False,0.7456092791897909,0.6745702534914017
joda-collect,,ee2d27d2d1c9a8659559bc730c4270c11f71235e,/home/dorma10/mutation-analysis/projects/joda-collect/src/test/java/org/joda/collect/grid/TestSparseGrid.java,org.joda.collect.grid.TestSparseGrid,/home/dorma10/mutation-analysis/projects/joda-collect/src/main/java/org/joda/collect/grid/SparseGrid.java,org.joda.collect.grid.SparseGrid,0.8095238095238095,294.0,1.0,False,False,False,False,False,False,False,True,183,1209.1697314328765,48,7,33,33,4,3,60,15,45,48,0.3736263736263736,3,0.2833333333333333,0,0,0.0,15,4,0,4,38,38,108.68449564984905,6,0,3,3,0,0,3,3,0,3,1.0,0,0.0,0,0,0.0,3,0,0,0,6,False,False,False,False,False,False,False,False,0.6870087802410125,0.7039292653401693
