project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
exp4j,,b7a41d00ada678d198ef6d7eff4b7208e9375420,/home/dorma10/mutation-analysis/projects/exp4j/src/test/java/net/objecthunter/exp4j/FunctionsTest.java,net.objecthunter.exp4j.FunctionsTest,/home/dorma10/mutation-analysis/projects/exp4j/src/main/java/net/objecthunter/exp4j/function/Functions.java,net.objecthunter.exp4j.function.Functions,0.0,412.0,0.0,True,True,False,False,False,False,True,True,257,1568.87742218087,47,0,23,23,24,2,276,276,0,0,-0.09090909090909093,1,0.04166666666666666,0,0,0.0,24,24,0,24,55,188,809.1401415518483,26,8,10,10,0,0,120,120,0,7,-0.0761904761904762,0,0.0,0,0,0.0,16,0,0,0,37,False,False,False,False,False,False,False,False,0.915367702487856,0.8107035253669892
exp4j,,b7a41d00ada678d198ef6d7eff4b7208e9375420,/home/dorma10/mutation-analysis/projects/exp4j/src/test/java/net/objecthunter/exp4j/ArrayStackTest.java,net.objecthunter.exp4j.ArrayStackTest,/home/dorma10/mutation-analysis/projects/exp4j/src/main/java/net/objecthunter/exp4j/ArrayStack.java,net.objecthunter.exp4j.ArrayStack,0.8064516129032258,248.0,1.0,True,True,False,False,False,False,True,False,77,402.09691242820685,8,1,1,1,2,2,6,0,15,15,0.6,2,0.7142857142857143,0,0,0.0,7,2,0,2,18,174,430.8475161457978,49,5,36,36,0,0,78,78,0,0,-0.18181818181818185,0,0.0,0,0,0.0,13,0,0,0,21,False,False,False,False,False,False,False,False,0.8715544513293675,0.721890199642915
exp4j,,b7a41d00ada678d198ef6d7eff4b7208e9375420,/home/dorma10/mutation-analysis/projects/exp4j/src/test/java/net/objecthunter/exp4j/ExpressionBuilderTest.java,net.objecthunter.exp4j.ExpressionBuilderTest,/home/dorma10/mutation-analysis/projects/exp4j/src/main/java/net/objecthunter/exp4j/ExpressionBuilder.java,net.objecthunter.exp4j.ExpressionBuilder,0.6746411483253588,209.0,0.7735849056603774,True,True,False,False,False,False,False,False,192,1278.0127976392869,38,5,25,25,5,5,56,34,22,26,0.21212121212121213,2,0.26153846153846155,0,0,0.0,13,5,0,5,38,2822,9754.035285778227,1344,11,1079,1079,0,0,34980,34980,0,0,-0.0076045627376425855,0,0.0,0,0,0.0,265,0,0,0,654,False,False,False,False,False,False,False,False,0.8457321111972516,0.7360448125231449
exp4j,,b7a41d00ada678d198ef6d7eff4b7208e9375420,/home/dorma10/mutation-analysis/projects/exp4j/src/test/java/net/objecthunter/exp4j/ExpressionTest.java,net.objecthunter.exp4j.ExpressionTest,/home/dorma10/mutation-analysis/projects/exp4j/src/main/java/net/objecthunter/exp4j/Expression.java,net.objecthunter.exp4j.Expression,0.4826666666666667,750.0,0.6176470588235294,True,True,False,False,False,False,False,False,228,1643.6029947933555,57,20,44,44,3,3,47,16,31,37,0.3787878787878788,3,0.4615384615384616,0,0,0.0,13,3,0,3,38,251,971.9019387979256,62,11,49,49,0,0,78,78,0,0,-0.18181818181818185,0,0.0,0,0,0.0,13,0,0,0,44,False,False,False,False,False,True,False,True,0.6249088101053181,0.5775197954812589
exp4j,,b7a41d00ada678d198ef6d7eff4b7208e9375420,/home/dorma10/mutation-analysis/projects/exp4j/src/test/java/net/objecthunter/exp4j/tokenizer/TokenizerTest.java,net.objecthunter.exp4j.tokenizer.TokenizerTest,/home/dorma10/mutation-analysis/projects/exp4j/src/main/java/net/objecthunter/exp4j/tokenizer/Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,0.6105888174171202,2021.0,0.8486842105263158,True,True,False,False,False,False,False,False,290,1777.1091474536627,65,6,47,47,8,7,109,65,44,55,0.2794117647058824,2,0.25,0,0,0.0,18,8,0,8,59,554,1010.238254730972,188,9,163,163,0,0,300,300,0,0,-0.08695652173913042,0,0.0,0,0,0.0,25,0,0,0,55,False,False,False,False,False,False,False,True,0.6809125476413302,0.4421930092573166
exp4j,,b7a41d00ada678d198ef6d7eff4b7208e9375420,/home/dorma10/mutation-analysis/projects/exp4j/src/test/java/net/objecthunter/exp4j/shuntingyard/ShuntingYardTest.java,net.objecthunter.exp4j.shuntingyard.ShuntingYardTest,/home/dorma10/mutation-analysis/projects/exp4j/src/main/java/net/objecthunter/exp4j/shuntingyard/ShuntingYard.java,net.objecthunter.exp4j.shuntingyard.ShuntingYard,0.3661971830985916,284.0,0.5714285714285714,True,False,False,False,False,False,False,False,104,842.8669715608936,16,6,15,15,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,9,148,778.7878094558487,42,8,31,31,0,0,55,55,0,0,-0.2222222222222222,0,0.0,0,0,0.0,11,0,0,0,32,False,False,False,False,False,False,False,True,0.6552294492721558,0.4338806230913509
