class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,106,1129.8005308383717,6,1,4,4,4,2,0,0,1,1,0.0,0,0.5,0,0,0.0,2,4,3,1,9
org.apache.commons.validator.util.Flags,206,1507.5931885111675,18,1,4,4,2,1,25,0,66,66,0.6794871794871795,8,0.42857142857142855,0,0,0.0,14,2,0,2,29
org.apache.commons.validator.CreditCardValidatorTest,89,524.5387871969134,10,1,7,7,6,1,2,1,1,1,-1.0,0,0.5555555555555556,0,0,0.0,3,6,0,6,4
org.apache.commons.validator.FieldTest,286,1358.843352907769,78,1,61,61,1,1,81,26,55,93,0.6416666666666667,6,0.6470588235294118,0,0,0.0,17,1,0,0,32
org.apache.commons.validator.GenericValidatorTest,77,338.1816226406151,9,1,6,6,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,4
org.apache.commons.validator.VarTest,109,712.1323952883758,20,3,16,16,2,1,6,6,0,0,-1.0,4,0.125,0,0,0.0,4,2,0,0,6
org.apache.commons.validator.ISBNValidatorTest,60,343.82471476368494,5,1,3,3,5,1,1,1,0,0,-2.0,0,0.5,0,0,0.0,2,5,0,5,3
org.apache.commons.validator.GenericTypeValidatorTest,195,1113.7623489660045,53,6,46,46,2,1,21,21,0,2,-0.26666666666666666,7,0.07142857142857142,0,0,0.0,7,2,0,0,15
org.apache.commons.validator.ValidatorResourcesTest,52,188.0481462080847,3,2,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5
org.apache.commons.validator.ValidatorTest,286,1635.2886845879045,77,8,69,69,0,0,28,28,0,3,-0.19047619047619047,0,0.0,0,0,0.0,8,0,0,0,32
org.apache.commons.validator.ValidatorResultsTest,163,793.4387057329499,32,2,23,23,7,1,32,28,4,10,0.07142857142857142,1,0.23809523809523808,0,0,0.0,9,7,0,7,17
org.apache.commons.validator.routines.CreditCardValidatorTest,650,3016.3071700825194,127,3,106,106,19,2,104,0,106,106,0.45263157894736844,0,0.3032581453634085,0,0,0.0,21,19,0,19,26
org.apache.commons.validator.routines.ISSNValidatorTest,212,902.1164207568431,34,4,24,24,3,2,9,0,36,36,0.75,3,0.4,0,0,0.0,10,3,0,3,18
org.apache.commons.validator.routines.TimeValidatorTest,342,1928.3862339845277,56,5,44,44,11,5,30,0,36,38,0.4909090909090909,1,0.16666666666666666,0,0,0.0,12,11,0,2,25
org.apache.commons.validator.routines.ByteValidatorTest,148,901.6095123205073,20,1,16,16,8,2,6,6,0,0,-1.0,0,0.25,0,0,0.0,4,8,0,8,5
