class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
com.fasterxml.jackson.databind.util.ISO8601DateFormatTest,64,304.63185882670456,26,3,20,20,2,2,5,0,10,10,0.5,2,0.75,0,0,0.0,6,2,0,2,11
com.fasterxml.jackson.databind.util.CompactStringObjectMapTest,28,167.3061773508145,9,2,8,8,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2
com.fasterxml.jackson.databind.util.RawValueTest,24,92.16866326034683,6,2,5,5,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1
com.fasterxml.jackson.databind.util.ISO8601UtilsTest,201,915.4058167378864,49,8,35,35,4,1,61,31,30,32,0.24358974358974358,3,0.30357142857142855,0,0,0.0,14,4,0,4,28
com.fasterxml.jackson.databind.util.NameTransformerTest,23,92.58308888690844,5,1,4,4,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3
com.fasterxml.jackson.databind.util.ArrayBuildersTest,90,430.9703681132584,23,11,19,19,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,4
com.fasterxml.jackson.databind.introspect.BeanDescriptionTest,22,104.52242729451307,6,2,5,5,2,2,0,0,0,0,1.0,0,1.0,0,0,0.0,1,2,0,2,2
com.fasterxml.jackson.databind.introspect.PropertyMetadataTest,82,341.0780090537731,34,2,32,32,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollectorTest,549,2345.433630297435,213,9,191,191,1,1,78,0,153,170,0.7095238095238096,4,0.8181818181818182,0,0,0.0,22,1,0,1,37
com.fasterxml.jackson.databind.cfg.DatabindContextTest,22,98.29564081810814,8,1,6,6,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,4
com.fasterxml.jackson.databind.cfg.DeserializationConfigTest,127,529.0858783960811,56,5,49,49,1,1,15,9,6,6,0.0,3,0.5714285714285714,0,0,0.0,7,1,0,1,13
com.fasterxml.jackson.databind.misc.BeanPropertyMapTest,40,184.49219648354085,5,7,4,4,1,1,0,0,0,0,1.0,1,0.0,0,0,0.0,1,1,0,0,2
