class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
org.springframework.ws.pox.dom.DomPoxMessage,118,817.3940851096974,22,17,14,14,3,3,17,6,11,12,0.23809523809523808,2,0.375,0,0,0.0,8,3,0,3,21
org.springframework.ws.pox.dom.DomPoxMessageFactory,126,849.4939601908724,22,12,14,14,3,2,11,0,17,17,0.47619047619047616,2,0.375,0,0,0.0,8,3,1,2,19
org.springframework.ws.transport.support.WebServiceMessageReceiverObjectSupport,141,1067.752540013499,23,18,17,17,2,2,12,9,3,6,0.1,4,0.3333333333333333,0,0,0.0,6,2,0,1,18
org.springframework.ws.transport.http.MessageDispatcherServlet,486,3981.1195859864847,97,21,67,67,21,9,408,381,27,48,0.046798029556650245,1,0.06190476190476191,0,0,0.0,30,21,5,16,76
org.springframework.ws.transport.http.WebServiceMessageReceiverHandlerAdapter,112,966.4407538043862,12,8,7,7,0,0,10,10,0,2,-0.3333333333333333,0,0.0,0,0,0.0,5,0,0,0,15
org.springframework.ws.transport.http.LastModifiedHelper,75,418.0956240013993,12,8,9,9,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,10
org.springframework.ws.transport.http.XsdSchemaHandlerAdapter,155,1263.8595705925186,23,16,15,15,6,4,23,18,5,6,-0.047619047619047616,1,0.1875,0,0,0.0,8,6,1,5,25
org.springframework.ws.transport.http.HttpServletConnection,186,755.4706008872448,41,16,24,24,3,3,122,108,14,23,0.058333333333333334,7,0.19607843137254902,0,0,0.0,17,3,0,3,47
org.springframework.ws.transport.http.WsdlDefinitionHandlerAdapter,208,1740.4923092451033,26,16,16,16,10,4,33,21,12,12,0.08333333333333333,1,0.17,0,0,0.0,10,10,2,8,27
org.springframework.ws.wsdl.wsdl11.SimpleWsdl11Definition,99,720.7592838525339,12,10,6,6,1,1,5,0,10,10,0.5,1,0.8333333333333334,0,0,0.0,6,1,0,1,13
org.springframework.ws.wsdl.wsdl11.DefaultWsdl11Definition,190,1601.1341113983465,43,11,27,27,6,6,68,16,52,52,0.3523809523809524,2,0.2916666666666667,0,0,0.0,16,6,0,6,25
org.springframework.ws.wsdl.wsdl11.Wsdl4jDefinition,105,706.3653841070786,16,10,10,10,2,2,5,0,10,10,0.5,2,0.6666666666666666,0,0,0.0,6,2,0,2,13
org.springframework.ws.wsdl.wsdl11.provider.Soap11Provider,351,2811.8774553904814,61,22,42,42,6,2,167,163,4,18,0.0,3,0.07894736842105263,0,0,0.0,19,6,3,3,57
org.springframework.ws.wsdl.wsdl11.provider.SuffixBasedPortTypesProvider,167,957.662765558262,32,2,21,21,6,1,52,49,3,13,0.06666666666666667,2,0.09090909090909091,0,0,0.0,11,6,3,3,27
org.springframework.ws.wsdl.wsdl11.provider.SoapProvider,114,969.4597112930875,14,3,6,6,4,3,9,0,19,19,0.5714285714285714,1,0.5625,0,0,0.0,8,4,0,4,15
org.springframework.ws.wsdl.wsdl11.provider.Soap12Provider,354,2862.5704563924146,61,21,42,42,6,2,167,163,4,18,0.0,3,0.07894736842105263,0,0,0.0,19,6,3,3,57
org.springframework.ws.wsdl.wsdl11.provider.DefaultMessagesProvider,149,1369.9480842913974,47,15,41,41,1,1,12,9,3,6,0.1,3,0.5,0,0,0.0,6,1,0,1,23
org.springframework.ws.wsdl.wsdl11.provider.SuffixBasedMessagesProvider,115,605.6286929184075,16,2,9,9,6,1,18,15,3,6,0.0,1,0.14285714285714285,0,0,0.0,7,6,3,3,13
org.springframework.ws.wsdl.wsdl11.provider.InliningXsdSchemaTypesProvider,122,913.3567313170269,25,17,18,18,3,3,15,9,6,8,0.13333333333333333,2,0.2857142857142857,0,0,0.0,7,3,1,2,20
org.springframework.ws.server.MessageDispatcher,485,4457.976660697345,93,28,72,72,11,6,176,142,34,49,0.15263157894736842,1,0.10822510822510822,0,0,0.0,21,11,2,5,72
org.springframework.ws.server.endpoint.MethodEndpoint,177,1499.4920295788418,35,6,23,23,3,3,25,0,41,44,0.6,3,0.5277777777777778,0,0,0.0,12,3,0,3,34
org.springframework.ws.server.endpoint.mapping.PayloadRootAnnotationMethodEndpointMapping,105,615.0085678561942,14,13,10,10,1,1,5,4,1,2,-0.3333333333333333,2,0.5,0,0,0.0,4,1,0,1,16
