class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
com.google.common.jimfs.FileFactoryTest,74,234.73675815464418,29,5,25,25,1,1,3,0,3,5,0.6666666666666666,1,0.75,0,0,0.0,4,1,0,1,6
com.google.common.jimfs.DirectoryTest,378,1348.2194732298547,184,16,159,159,3,1,99,0,201,216,0.6956521739130435,7,0.4,0,0,0.0,25,3,0,3,42
com.google.common.jimfs.UnixAttributeProviderTest,94,308.04121644222175,19,10,15,15,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,6
com.google.common.jimfs.UnixPathTypeTest,110,388.9779643189676,37,12,32,32,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,6
com.google.common.jimfs.ConfigurationTest,369,1054.9138153061851,202,24,183,183,0,0,171,171,0,6,-0.0784313725490196,0,0.0,0,0,0.0,19,0,0,0,34
com.google.common.jimfs.JimfsPathTest,395,1476.597033267498,132,11,93,93,1,1,335,0,406,416,0.5376955903271693,10,0.7435897435897436,0,0,0.0,39,1,0,1,45
com.google.common.jimfs.JimfsAsynchronousFileChannelTest,265,1258.725821299363,102,31,89,89,0,0,78,78,0,15,0.045454545454545456,0,0.0,0,0,0.0,13,0,0,0,29
com.google.common.jimfs.AbstractWatchServiceTest,257,953.5880875119925,98,24,89,89,1,1,0,0,36,36,1.0,0,1.0,0,0,0.0,9,1,0,1,21
com.google.common.jimfs.JimfsFileChannelTest,1052,3252.594629527014,307,42,255,255,1,1,1325,1324,1,54,0.002352941176470588,50,0.038461538461538464,0,0,0.0,52,1,0,1,136
com.google.common.jimfs.DosAttributeProviderTest,125,426.31985643405693,42,14,36,36,1,1,14,13,1,1,-0.4,4,0.3333333333333333,0,0,0.0,6,1,0,1,12
com.google.common.jimfs.PathServiceTest,194,603.0974458188367,89,11,76,76,3,3,57,36,21,28,0.24242424242424243,5,0.23076923076923078,0,0,0.0,13,3,0,3,16
com.google.common.jimfs.NameTest,41,88.53310689873447,6,4,5,5,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1
com.google.common.jimfs.HeapDiskTest,231,664.2356075971263,80,9,69,69,1,1,19,0,36,36,0.5777777777777777,2,0.8181818181818182,0,0,0.0,11,1,0,1,25
